CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15641773,Customer_7171,569,Spain,Female,35,1,0.0,1,1,1,106994.58,0
15641774,Customer_7172,449,France,Male,35,9,0.0,1,1,1,106681.82,0
15641775,Customer_7173,538,Spain,Female,45,3,0.0,2,1,1,111780.57,0
15641776,Customer_7174,582,France,Male,54,9,140235.65,2,0,1,10000.0,1
15641777,Customer_7175,672,Germany,Female,42,2,0.0,1,1,1,34616.52,0
15641778,Customer_7176,781,France,Male,52,5,0.0,1,1,0,109817.05,1
15641779,Customer_7177,647,France,Female,26,7,0.0,1,1,1,14347.0,0
15641780,Customer_7178,660,Spain,Male,33,10,13685.0,2,1,1,132104.81,0
15641781,Customer_7179,722,Germany,Female,29,5,2490.4,1,1,0,72911.95,0
15641782,Customer_7180,690,France,Male,41,1,0.0,2,0,0,82773.17,0
15641783,Customer_7181,585,Germany,Male,33,4,0.0,1,1,0,115307.41,0
15641784,Customer_7182,594,France,Male,46,10,143907.4,1,1,0,148470.67,1
15641785,Customer_7183,704,Germany,Female,26,5,0.0,2,1,1,131516.23,0
15641786,Customer_7184,697,Germany,Female,38,8,0.0,1,1,0,88548.46,0
15641787,Customer_7185,669,France,Female,46,5,0.0,1,1,0,126078.95,1
15641788,Customer_7186,589,France,Male,18,9,93675.92,2,1,0,62135.1,0
15641789,Customer_7187,805,France,Female,63,4,3121.93,1,1,1,14143.45,1
15641790,Customer_7188,572,Spain,Male,34,0,0.0,2,1,0,10851.34,0
15641791,Customer_7189,639,France,Male,18,9,69797.49,1,1,0,88277.08,0
15641792,Customer_7190,785,Spain,Female,39,4,117904.63,2,1,0,114092.78,0
15641793,Customer_7191,661,France,Female,38,4,0.0,2,0,1,62747.47,0
15641794,Customer_7192,644,Spain,Female,37,5,73273.18,2,0,1,48675.0,0
15641795,Customer_7193,678,France,Female,49,6,0.0,2,1,0,63954.41,0
15641796,Customer_7194,588,France,Male,46,3,114255.44,1,1,0,64737.28,1
15641797,Customer_7195,641,Germany,Female,41,6,0.0,2,1,0,48773.39,1
15641798,Customer_7196,720,Spain,Male,43,4,29832.36,1,0,1,114711.17,0
15641799,Customer_7197,740,Germany,Female,36,5,0.0,2,1,1,103449.78,0
15641800,Customer_7198,803,Germany,Female,59,3,0.0,2,0,1,242996.38,1
15641801,Customer_7199,578,France,Male,20,7,65165.72,2,0,1,80301.08,0
15641802,Customer_7200,776,France,Male,39,8,118292.72,2,1,1,74049.0,0
15641803,Customer_7201,707,Spain,Male,38,1,87221.6,1,1,1,153571.1,0
15641804,Customer_7202,753,Spain,Female,47,10,0.0,1,1,0,84914.46,0
15641805,Customer_7203,522,France,Female,27,3,82488.78,1,0,0,27241.04,1
15641806,Customer_7204,577,Spain,Male,18,10,0.0,1,1,1,145911.08,0
15641807,Customer_7205,672,France,Male,39,7,115105.99,1,0,0,77264.85,0
15641808,Customer_7206,717,Spain,Female,41,7,146776.5,2,1,1,174080.43,0
15641809,Customer_7207,608,Germany,Female,55,8,187132.98,2,1,0,153172.45,1
15641810,Customer_7208,614,Germany,Female,22,2,0.0,2,1,1,227314.1,0
15641811,Customer_7209,548,Germany,Female,51,0,7607.32,2,1,0,68037.5,1
15641812,Customer_7210,601,Spain,Female,66,8,95632.89,2,1,1,99317.3,1
15641813,Customer_7211,613,Spain,Female,33,0,0.0,1,1,1,55320.26,0
15641814,Customer_7212,613,France,Male,22,2,193934.86,2,1,1,76956.75,0
15641815,Customer_7213,563,Spain,Female,33,2,0.0,3,1,1,91354.86,0
15641816,Customer_7214,834,France,Male,38,8,137078.2,2,1,1,10000.0,0
15641817,Customer_7215,747,France,Female,44,0,95562.33,1,1,0,138515.23,0
15641818,Customer_7216,713,Spain,Female,30,6,91151.96,1,0,0,121379.17,0
15641819,Customer_7217,760,France,Male,56,1,0.0,1,1,1,246983.23,0
15641820,Customer_7218,705,France,Male,24,6,0.0,1,1,0,117801.89,1
15641821,Customer_7219,850,France,Female,18,0,0.0,2,0,1,10000.0,0
15641822,Customer_7220,572,Germany,Male,51,9,52806.83,2,0,1,139785.79,0
15641823,Customer_7221,430,Spain,Male,18,9,81755.36,2,1,1,88546.94,0
15641824,Customer_7222,565,Germany,Female,35,7,0.0,1,1,0,75786.92,0
15641825,Customer_7223,470,Spain,Female,75,9,106381.8,1,1,0,93451.56,0
15641826,Customer_7224,531,Spain,Male,37,9,0.0,1,1,1,160169.26,0
15641827,Customer_7225,591,Germany,Male,24,1,116762.77,2,0,1,120298.66,0
15641828,Customer_7226,636,France,Female,37,2,0.0,2,1,1,230873.37,0
15641829,Customer_7227,752,France,Male,37,7,124416.86,1,1,1,71047.72,0
15641830,Customer_7228,810,Germany,Male,39,2,0.0,1,0,0,123095.19,0
15641831,Customer_7229,678,Spain,Male,45,0,0.0,3,0,1,108645.14,1
15641832,Customer_7230,532,Germany,Female,25,8,150838.69,1,1,1,36756.91,0
15641833,Customer_7231,601,Spain,Female,58,7,74279.16,1,0,1,55309.96,0
15641834,Customer_7232,621,France,Male,40,3,50056.46,1,1,0,148717.81,0
15641835,Customer_7233,608,Spain,Male,46,7,0.0,2,1,1,82961.21,0
15641836,Customer_7234,520,Germany,Male,30,4,173290.38,2,1,1,135564.92,0
15641837,Customer_7235,773,France,Female,53,2,0.0,1,1,1,96820.07,1
15641838,Customer_7236,501,France,Female,34,0,0.0,1,1,1,56116.96,0
15641839,Customer_7237,599,France,Male,41,9,12221.54,1,1,0,59539.87,0
15641840,Customer_7238,663,Spain,Female,26,4,70599.89,1,1,0,32903.35,0
15641841,Customer_7239,666,Spain,Male,26,10,0.0,2,1,0,157457.12,1
15641842,Customer_7240,611,Germany,Female,46,5,99706.39,1,1,1,82069.66,1
15641843,Customer_7241,679,Spain,Male,32,3,67412.04,1,1,1,46402.63,0
15641844,Customer_7242,547,Spain,Male,27,6,47887.76,1,0,1,66850.05,0
15641845,Customer_7243,640,Spain,Male,30,2,198599.01,1,0,0,10920.3,0
15641846,Customer_7244,525,France,Female,46,6,124527.78,1,0,0,126158.08,1
15641847,Customer_7245,565,France,Female,30,0,120322.45,2,1,1,123146.17,0
15641848,Customer_7246,743,Germany,Male,36,6,0.0,2,0,1,144159.69,0
15641849,Customer_7247,627,France,Female,38,0,73694.41,1,0,1,74970.55,0
15641850,Customer_7248,632,France,Female,18,10,67504.29,1,0,0,64703.02,0
15641851,Customer_7249,602,France,Female,20,0,81817.4,1,1,0,107229.02,0
15641852,Customer_7250,585,France,Female,42,1,48703.22,2,1,0,89554.93,0
15641853,Customer_7251,652,Germany,Male,29,1,133197.55,2,1,0,32977.74,0
15641854,Customer_7252,850,France,Male,50,3,158529.51,1,1,0,173215.85,1
15641855,Customer_7253,514,Germany,Male,49,0,123457.35,1,0,1,73663.43,0
15641856,Customer_7254,555,France,Male,46,3,0.0,1,1,1,183863.06,1
15641857,Customer_7255,559,Germany,Male,59,1,51019.83,1,0,0,22970.57,1
15641858,Customer_7256,436,Spain,Male,37,3,143112.23,1,0,1,157135.99,0
15641859,Customer_7257,638,Germany,Female,45,3,0.0,1,1,0,99572.68,0
15641860,Customer_7258,628,France,Male,30,8,110501.2,1,0,1,107610.55,0
15641861,Customer_7259,589,France,Male,67,8,94966.26,1,1,1,250000.0,0
15641862,Customer_7260,712,France,Female,61,0,29936.66,4,0,1,61345.95,1
15641863,Customer_7261,606,France,Male,38,4,172930.14,1,1,1,134359.07,0
15641864,Customer_7262,633,Spain,Male,42,6,0.0,2,1,0,161411.74,0
15641865,Customer_7263,665,Spain,Female,54,3,49211.21,2,1,0,150187.34,1
15641866,Customer_7264,615,Spain,Male,36,4,73561.54,2,1,0,96542.14,0
15641867,Customer_7265,813,Germany,Male,30,1,52401.64,1,1,1,76190.82,0
15641868,Customer_7266,611,France,Male,48,2,34901.4,2,1,1,112249.71,0
15641869,Customer_7267,712,France,Female,38,6,0.0,2,0,1,154211.17,0
15641870,Customer_7268,642,France,Male,40,9,40096.98,2,1,0,147905.56,0
15641871,Customer_7269,647,Spain,Male,27,6,16777.75,4,1,0,70990.97,1
15641872,Customer_7270,733,Spain,Female,18,3,103666.08,1,1,0,87481.56,0
15641873,Customer_7271,620,France,Female,40,0,21770.44,1,1,0,99785.98,0
15641874,Customer_7272,644,France,Male,48,0,37807.5,2,0,1,127671.7,0
15641875,Customer_7273,673,Germany,Male,35,3,34071.34,2,1,0,127934.43,0
15641876,Customer_7274,593,France,Female,55,3,104676.24,1,0,0,86382.25,1
15641877,Customer_7275,697,France,Male,29,5,80598.05,2,1,0,169260.09,0
15641878,Customer_7276,794,Germany,Female,25,6,0.0,2,0,1,68522.97,0
15641879,Customer_7277,567,France,Male,37,8,93716.32,1,1,0,169151.69,0
15641880,Customer_7278,588,Spain,Male,37,8,0.0,1,1,1,120258.95,0
15641881,Customer_7279,549,Germany,Female,47,9,171334.87,1,1,0,159830.2,0
15641882,Customer_7280,823,Germany,Female,28,4,0.0,1,1,0,174395.77,0
15641883,Customer_7281,707,Germany,Male,54,9,99311.19,1,1,0,57068.5,0
15641884,Customer_7282,526,France,Male,61,10,124250.11,2,0,1,42655.42,0
15641885,Customer_7283,506,Germany,Male,37,2,1181.38,2,1,1,195621.87,0
15641886,Customer_7284,710,Spain,Male,52,2,0.0,1,1,0,194721.72,1
15641887,Customer_7285,850,France,Male,25,5,0.0,1,1,0,120226.03,0
15641888,Customer_7286,644,Germany,Female,50,0,0.0,2,0,0,101278.67,1
15641889,Customer_7287,507,Germany,Male,50,6,106211.09,1,0,0,16157.94,0
15641890,Customer_7288,492,Spain,Male,48,2,0.0,2,1,1,83587.54,0
15641891,Customer_7289,615,France,Male,37,4,0.0,1,1,0,72998.02,0
15641892,Customer_7290,515,France,Male,18,6,0.0,2,0,0,144327.54,0
15641893,Customer_7291,625,Spain,Female,30,6,0.0,2,0,1,124099.12,0
15641894,Customer_7292,699,France,Female,30,8,58867.45,2,0,0,199269.67,0
15641895,Customer_7293,675,France,Female,26,0,91334.99,2,1,0,10000.0,0
15641896,Customer_7294,692,Spain,Male,39,2,184395.04,1,1,0,134987.99,1
15641897,Customer_7295,674,Spain,Female,32,8,70647.99,1,0,0,64705.28,0
15641898,Customer_7296,719,Germany,Female,28,7,0.0,1,0,0,97879.0,0
15641899,Customer_7297,625,France,Female,25,1,143943.07,1,0,0,157188.6,0
15641900,Customer_7298,659,Germany,Male,29,7,204691.36,2,0,0,88049.42,0
15641901,Customer_7299,774,France,Male,51,7,111807.34,1,1,0,250000.0,1
15641902,Customer_7300,726,France,Female,30,1,197826.23,2,1,1,79454.65,0
15641903,Customer_7301,528,France,Male,31,7,84864.36,1,0,1,76142.6,0
15641904,Customer_7302,572,Germany,Male,32,2,258836.82,2,1,1,10000.0,0
15641905,Customer_7303,527,France,Male,42,6,0.0,1,1,0,122067.27,0
15641906,Customer_7304,630,France,Female,43,8,66658.89,1,1,0,104055.2,0
15641907,Customer_7305,334,France,Female,18,3,113146.0,2,0,1,17204.78,0
15641908,Customer_7306,706,France,Male,50,10,28587.56,1,1,0,75815.51,1
15641909,Customer_7307,559,France,Female,55,5,149333.26,1,1,1,138287.6,1
15641910,Customer_7308,478,Germany,Male,25,8,109912.5,2,0,1,32043.28,0
15641911,Customer_7309,850,France,Female,26,10,0.0,1,1,1,56185.53,0
15641912,Customer_7310,580,France,Female,32,10,0.0,1,1,0,111792.94,0
15641913,Customer_7311,484,France,Female,28,4,0.0,1,1,1,132977.66,0
15641914,Customer_7312,594,Germany,Female,40,0,116282.06,1,1,0,175334.05,0
15641915,Customer_7313,801,Germany,Male,18,2,0.0,1,1,0,250000.0,0
15641916,Customer_7314,328,Spain,Female,24,10,0.0,1,1,1,88225.67,0
15641917,Customer_7315,745,Germany,Female,56,8,0.0,1,0,0,10000.0,1
15641918,Customer_7316,479,France,Male,26,2,71961.0,2,1,0,10000.0,0
15641919,Customer_7317,694,Germany,Male,52,10,27281.56,1,0,0,250000.0,0
15641920,Customer_7318,542,Germany,Male,42,10,0.0,1,0,0,90288.0,0
15641921,Customer_7319,652,France,Female,18,9,63811.08,1,1,1,195011.07,0
15641922,Customer_7320,601,Germany,Female,45,1,0.0,2,1,0,145059.94,1
15641923,Customer_7321,680,Spain,Male,36,3,0.0,1,1,1,22350.75,0
15641924,Customer_7322,704,France,Male,32,4,68873.59,2,1,1,57627.75,0
15641925,Customer_7323,698,France,Female,40,6,65445.33,1,1,0,230178.06,0
15641926,Customer_7324,579,France,Male,43,6,18118.71,1,0,1,62350.69,0
15641927,Customer_7325,675,Germany,Female,46,8,0.0,1,1,0,122162.61,0
15641928,Customer_7326,738,Germany,Female,52,7,23112.6,2,0,0,100985.77,0
15641929,Customer_7327,627,France,Female,42,1,94396.95,1,1,0,10000.0,1
15641930,Customer_7328,666,France,Male,21,7,35922.4,1,1,0,222468.19,0
15641931,Customer_7329,541,Spain,Male,32,7,130066.54,2,1,0,21816.18,0
15641932,Customer_7330,677,Germany,Male,73,4,0.0,1,1,0,100508.5,0
15641933,Customer_7331,588,Germany,Male,46,2,184118.96,1,1,0,45629.66,0
15641934,Customer_7332,629,Germany,Male,66,8,114721.39,2,1,0,157706.07,0
15641935,Customer_7333,648,France,Female,54,6,102189.4,1,0,1,108294.48,0
15641936,Customer_7334,668,France,Female,40,0,0.0,1,1,0,183963.05,0
15641937,Customer_7335,610,Germany,Male,41,7,470.21,3,1,0,226180.53,0
15641938,Customer_7336,808,France,Male,37,9,0.0,1,1,1,162705.8,0
15641939,Customer_7337,557,France,Male,18,4,134852.61,1,0,1,129756.1,1
15641940,Customer_7338,496,France,Male,38,5,75358.14,1,1,1,64577.3,0
15641941,Customer_7339,528,France,Female,52,8,127002.39,1,0,0,74216.45,0
15641942,Customer_7340,551,Germany,Female,30,9,0.0,2,0,0,149456.84,1
15641943,Customer_7341,650,Spain,Female,42,7,78446.87,2,0,0,101354.41,0
15641944,Customer_7342,822,Spain,Male,48,10,0.0,2,1,0,189386.38,0
15641945,Customer_7343,686,Spain,Male,27,2,96883.32,2,1,1,190179.63,0
15641946,Customer_7344,624,Germany,Female,32,4,0.0,1,1,0,120216.76,0
15641947,Customer_7345,582,France,Female,25,3,44151.16,2,0,1,54172.32,0
15641948,Customer_7346,761,France,Female,28,0,78624.9,1,1,1,90076.19,0
15641949,Customer_7347,543,Germany,Male,22,4,100312.37,1,1,1,154543.41,0
15641950,Customer_7348,496,France,Female,27,9,117741.45,4,1,0,33843.04,1
15641951,Customer_7349,564,Spain,Male,55,6,0.0,2,0,1,158639.87,1
15641952,Customer_7350,597,France,Male,27,0,144698.8,2,1,0,54331.95,0
15641953,Customer_7351,705,France,Male,39,3,0.0,2,1,0,66485.59,0
15641954,Customer_7352,726,France,Male,31,5,129124.43,1,1,0,58010.62,1
15641955,Customer_7353,699,France,Female,52,10,0.0,3,1,1,30971.55,1
15641956,Customer_7354,434,France,Female,53,8,19142.54,2,1,1,182250.95,0
15641957,Customer_7355,649,France,Male,48,10,238347.0,1,0,0,119555.88,1
15641958,Customer_7356,653,France,Female,41,7,106950.3,2,1,1,52750.42,0
15641959,Customer_7357,687,Germany,Male,35,1,0.0,1,1,1,70040.97,0
15641960,Customer_7358,503,Germany,Female,23,10,132018.88,2,1,0,181892.28,0
15641961,Customer_7359,608,France,Female,61,2,86201.73,1,1,1,85789.86,1
15641962,Customer_7360,605,Germany,Male,28,9,0.0,2,0,1,143475.78,0
15641963,Customer_7361,734,France,Male,45,4,109600.13,1,1,0,88357.95,0
15641964,Customer_7362,651,France,Male,50,10,28656.68,4,1,1,146577.57,0
15641965,Customer_7363,582,France,Male,31,6,133046.4,2,0,1,54545.53,0
15641966,Customer_7364,472,France,Male,50,2,0.0,3,1,1,44598.79,0
15641967,Customer_7365,518,France,Male,47,6,0.0,2,1,0,95453.45,1
15641968,Customer_7366,703,France,Female,58,4,55233.53,2,0,1,140665.19,1
15641969,Customer_7367,435,France,Female,32,9,11641.7,1,1,1,75147.52,0
15641970,Customer_7368,460,Spain,Male,22,5,107068.85,1,1,0,88400.19,0
15641971,Customer_7369,721,Germany,Female,31,5,205308.9,1,1,0,109501.87,0
15641972,Customer_7370,709,Spain,Female,40,10,7555.03,1,1,0,68671.11,0
15641973,Customer_7371,517,Germany,Male,38,10,161241.05,1,0,1,61046.1,1
15641974,Customer_7372,621,France,Female,33,3,0.0,1,0,0,110904.33,1
15641975,Customer_7373,787,Germany,Female,18,7,0.0,1,1,0,174883.08,0
15641976,Customer_7374,652,France,Female,43,8,0.0,2,1,1,59489.75,0
15641977,Customer_7375,682,Spain,Female,61,1,97263.74,1,1,1,84263.53,1
15641978,Customer_7376,791,France,Male,43,8,0.0,3,1,1,125764.82,1
15641979,Customer_7377,823,Spain,Male,45,10,46611.42,1,1,1,112392.5,0
15641980,Customer_7378,650,Spain,Female,44,3,144748.84,1,0,0,179980.89,0
15641981,Customer_7379,785,France,Male,42,5,172945.99,1,1,1,98873.98,0
15641982,Customer_7380,733,France,Male,49,6,17088.7,1,0,0,22445.05,1
15641983,Customer_7381,602,France,Female,42,3,57138.13,2,1,0,32837.78,0
15641984,Customer_7382,684,France,Female,34,7,67201.78,1,1,1,172914.87,0
15641985,Customer_7383,475,Spain,Male,28,9,0.0,1,1,0,30736.33,0
15641986,Customer_7384,703,Spain,Male,35,7,40418.49,2,0,1,91568.63,0
15641987,Customer_7385,596,France,Female,41,0,36661.44,2,1,0,38309.5,0
15641988,Customer_7386,570,Spain,Male,34,7,106299.56,2,0,0,101743.65,1
15641989,Customer_7387,746,Spain,Male,41,9,91208.02,1,1,0,115688.25,0
15641990,Customer_7388,549,Germany,Female,43,2,0.0,1,1,0,118511.76,0
15641991,Customer_7389,683,France,Female,47,4,62913.02,2,1,0,93783.04,0
15641992,Customer_7390,737,Germany,Male,53,9,157306.68,1,0,0,22050.5,0
15641993,Customer_7391,603,Germany,Male,38,7,74651.52,1,1,1,68060.35,0
15641994,Customer_7392,664,France,Female,22,10,137597.23,2,1,1,65275.47,1
15641995,Customer_7393,574,Spain,Female,33,5,112561.02,2,1,0,156650.57,1
15641996,Customer_7394,558,Spain,Male,38,3,85470.74,2,1,0,66561.11,0
15641997,Customer_7395,625,Germany,Male,18,3,131139.26,1,1,0,10000.0,1
15641998,Customer_7396,850,France,Male,54,3,56898.34,1,1,1,148848.63,0
15641999,Customer_7397,821,France,Female,39,5,20535.94,1,1,1,127579.83,0
15642000,Customer_7398,597,France,Male,42,6,74169.06,1,1,0,64200.12,0
15642001,Customer_7399,635,Spain,Female,54,4,169152.14,2,1,0,28711.83,1
15642002,Customer_7400,608,Germany,Male,30,9,89269.52,2,1,1,73868.41,0
15642003,Customer_7401,522,France,Male,44,7,44724.1,1,0,0,99788.95,0
15642004,Customer_7402,576,France,Male,36,6,0.0,2,1,1,133898.15,0
15642005,Customer_7403,601,Germany,Male,35,7,0.0,2,1,1,201284.68,0
15642006,Customer_7404,410,France,Male,28,3,0.0,1,0,1,117808.71,0
15642007,Customer_7405,619,Spain,Female,57,7,0.0,2,0,1,138391.94,0
15642008,Customer_7406,717,Germany,Male,33,5,61276.39,1,1,0,10000.0,0
15642009,Customer_7407,834,France,Male,46,2,89777.11,2,0,1,37408.58,0
15642010,Customer_7408,699,France,Male,18,7,19452.18,1,1,1,163064.18,0
15642011,Customer_7409,562,Spain,Male,52,6,139651.17,2,1,0,25319.88,1
15642012,Customer_7410,553,France,Male,50,9,122653.41,1,0,1,56634.44,0
15642013,Customer_7411,641,France,Male,39,4,0.0,1,1,0,121754.35,0
15642014,Customer_7412,653,France,Female,35,10,0.0,3,1,0,121412.15,0
15642015,Customer_7413,637,Germany,Female,42,3,0.0,2,0,0,47734.98,0
15642016,Customer_7414,761,France,Male,65,0,0.0,2,1,0,188586.67,0
15642017,Customer_7415,691,France,Male,18,9,0.0,1,1,1,35300.4,0
15642018,Customer_7416,695,France,Female,47,2,0.0,1,1,0,117078.81,0
15642019,Customer_7417,681,Germany,Male,27,1,0.0,1,1,1,200219.37,0
15642020,Customer_7418,583,France,Male,37,7,156284.72,1,0,0,119589.22,0
15642021,Customer_7419,491,France,Male,35,7,55574.22,4,0,0,10000.0,0
15642022,Customer_7420,637,Germany,Female,32,4,106223.88,2,1,0,153370.02,0
15642023,Customer_7421,586,Germany,Female,37,4,0.0,2,1,0,89316.81,1
15642024,Customer_7422,711,France,Female,24,10,0.0,2,1,0,139951.26,0
15642025,Customer_7423,593,Spain,Female,50,3,34093.22,1,1,1,180655.67,0
15642026,Customer_7424,761,France,Female,18,0,89232.12,1,1,0,10000.0,0
15642027,Customer_7425,711,France,Female,44,0,0.0,1,1,1,125165.25,0
15642028,Customer_7426,809,Spain,Male,34,5,98492.1,2,1,1,170407.99,0
15642029,Customer_7427,800,France,Male,23,3,159597.73,1,0,0,120271.22,0
15642030,Customer_7428,720,France,Male,40,3,0.0,2,1,1,186093.02,0
15642031,Customer_7429,539,Spain,Male,19,2,0.0,1,1,0,111988.53,0
15642032,Customer_7430,607,Germany,Male,38,8,0.0,1,1,1,196472.77,0
15642033,Customer_7431,582,Germany,Male,20,2,49716.25,3,1,1,10000.0,1
15642034,Customer_7432,660,France,Male,43,7,95738.23,1,0,0,151502.6,0
15642035,Customer_7433,693,Germany,Male,26,1,76542.64,2,0,0,10000.0,0
15642036,Customer_7434,619,Spain,Female,32,3,64686.56,1,1,0,119611.18,0
15642037,Customer_7435,707,Spain,Female,41,0,84769.53,1,1,1,33897.11,0
15642038,Customer_7436,586,France,Male,28,10,129493.26,2,1,0,146652.62,0
15642039,Customer_7437,429,France,Male,37,4,0.0,2,1,0,76927.38,1
15642040,Customer_7438,671,France,Female,19,1,0.0,2,1,0,105753.12,0
15642041,Customer_7439,623,France,Female,45,10,21075.97,2,1,1,64527.88,0
15642042,Customer_7440,662,France,Male,59,0,112230.87,2,1,1,203777.74,1
15642043,Customer_7441,724,France,Female,71,0,236057.95,1,0,1,88341.96,0
15642044,Customer_7442,627,Germany,Male,39,1,35394.79,3,1,1,50948.3,0
15642045,Customer_7443,532,Spain,Female,47,4,0.0,2,0,0,15260.14,0
15642046,Customer_7444,593,France,Female,18,8,217256.13,2,1,1,48730.51,0
15642047,Customer_7445,785,Germany,Male,56,5,154537.64,2,1,1,41753.94,0
15642048,Customer_7446,692,Spain,Female,47,3,150465.49,2,0,1,100339.86,1
15642049,Customer_7447,761,France,Male,32,2,0.0,2,0,0,84494.18,0
15642050,Customer_7448,603,Germany,Female,52,7,72849.89,1,1,0,10000.0,1
15642051,Customer_7449,720,France,Female,34,2,67168.2,3,1,0,76877.84,0
15642052,Customer_7450,742,Germany,Male,32,0,123168.94,2,1,0,10000.0,1
15642053,Customer_7451,502,France,Male,43,3,153639.9,1,0,1,148041.14,0
15642054,Customer_7452,678,Germany,Male,25,10,86112.28,2,1,1,88590.19,0
15642055,Customer_7453,668,Germany,Female,50,4,124052.49,1,1,1,24587.74,0
15642056,Customer_7454,537,France,Female,25,4,0.0,1,1,1,85937.2,0
15642057,Customer_7455,538,France,Male,25,4,134177.39,2,0,1,156108.45,0
15642058,Customer_7456,845,Spain,Male,27,7,112115.45,2,0,0,85126.33,0
15642059,Customer_7457,666,Germany,Male,47,7,31248.67,1,1,0,103989.52,1
15642060,Customer_7458,771,France,Male,30,3,35663.51,2,1,0,148597.49,0
15642061,Customer_7459,720,France,Female,21,8,0.0,2,0,1,66902.96,0
15642062,Customer_7460,654,Spain,Male,30,0,0.0,2,1,0,48722.76,0
15642063,Customer_7461,552,Germany,Male,37,4,0.0,2,1,0,50180.08,0
15642064,Customer_7462,712,Spain,Female,23,4,154913.01,2,1,1,147311.51,1
15642065,Customer_7463,650,France,Male,24,4,104312.92,1,0,0,112083.04,0
15642066,Customer_7464,665,Spain,Male,63,7,55918.61,2,1,1,130558.08,0
15642067,Customer_7465,676,France,Female,27,8,45945.14,1,0,0,27574.49,0
15642068,Customer_7466,684,Spain,Male,34,2,97418.46,1,1,1,195382.23,0
15642069,Customer_7467,702,Spain,Male,33,8,91649.03,2,1,1,159904.63,0
15642070,Customer_7468,562,Spain,Female,32,10,189029.41,2,0,1,39536.67,0
15642071,Customer_7469,717,Spain,Female,45,7,0.0,1,1,0,129384.04,0
15642072,Customer_7470,720,Germany,Male,49,2,106167.54,2,1,1,46736.01,0
15642073,Customer_7471,669,Spain,Male,34,1,0.0,2,1,1,10112.71,0
15642074,Customer_7472,707,Germany,Female,23,3,66923.59,2,1,0,122851.7,0
15642075,Customer_7473,788,France,Male,53,1,55503.61,2,0,0,112941.0,0
15642076,Customer_7474,731,France,Male,36,3,0.0,2,1,1,132782.36,0
15642077,Customer_7475,539,France,Male,58,4,53657.53,1,1,1,153021.69,0
15642078,Customer_7476,598,Germany,Female,18,1,99427.59,2,1,0,146036.15,0
15642079,Customer_7477,631,Germany,Male,40,7,161197.82,1,1,1,105476.35,0
15642080,Customer_7478,593,France,Male,61,0,0.0,1,1,1,95874.45,0
15642081,Customer_7479,516,Germany,Male,33,2,20352.74,1,0,0,175250.99,0
15642082,Customer_7480,740,France,Female,35,6,0.0,2,1,1,80427.24,0
15642083,Customer_7481,574,Germany,Female,41,9,187765.56,2,1,1,161768.9,1
15642084,Customer_7482,767,Germany,Male,31,0,85990.13,1,1,0,10000.0,1
15642085,Customer_7483,494,France,Female,34,10,0.0,1,1,0,67783.24,0
15642086,Customer_7484,724,Germany,Male,33,1,0.0,2,1,1,97195.29,0
15642087,Customer_7485,732,France,Male,30,2,75878.97,1,1,0,136068.29,0
15642088,Customer_7486,672,France,Male,52,1,50953.13,2,1,1,146119.35,1
15642089,Customer_7487,625,Spain,Male,43,1,0.0,1,0,0,160052.99,0
15642090,Customer_7488,648,France,Male,41,10,58156.92,2,1,0,112582.57,0
15642091,Customer_7489,651,France,Male,47,5,151962.36,2,1,0,91948.24,0
15642092,Customer_7490,694,Spain,Male,34,6,0.0,2,1,1,165213.39,0
15642093,Customer_7491,632,France,Female,28,5,148944.86,1,0,1,108189.49,0
15642094,Customer_7492,646,France,Male,30,10,172519.02,1,1,1,172120.15,0
15642095,Customer_7493,682,Spain,Male,38,5,0.0,1,0,1,129890.99,0
15642096,Customer_7494,652,France,Female,25,8,70458.93,2,1,0,100803.02,0
15642097,Customer_7495,564,Spain,Male,31,7,107090.74,1,1,1,151849.19,0
15642098,Customer_7496,574,France,Male,31,7,139404.19,2,1,0,115657.41,0
15642099,Customer_7497,642,France,Female,63,5,164191.03,2,1,1,114483.15,1
15642100,Customer_7498,484,Spain,Male,18,4,170149.82,1,1,0,53171.29,0
15642101,Customer_7499,636,France,Male,35,8,0.0,1,0,0,89366.38,0
15642102,Customer_7500,666,France,Female,58,1,166189.21,1,1,0,72030.66,0
15642103,Customer_7501,641,France,Female,39,6,0.0,4,0,1,114733.71,0
15642104,Customer_7502,693,Germany,Male,47,5,43644.0,3,1,1,110877.13,0
15642105,Customer_7503,669,Spain,Male,39,6,0.0,1,1,0,90201.14,0
15642106,Customer_7504,731,France,Male,29,3,26496.67,1,0,0,92411.28,0
15642107,Customer_7505,665,France,Female,18,8,0.0,1,1,1,125478.58,0
15642108,Customer_7506,835,Germany,Male,40,6,0.0,2,1,0,10000.0,0
15642109,Customer_7507,652,France,Male,28,1,98473.27,2,1,0,16906.14,0
15642110,Customer_7508,723,France,Female,28,3,0.0,2,1,1,90174.33,0
15642111,Customer_7509,632,Spain,Female,32,4,0.0,1,1,0,170492.67,0
15642112,Customer_7510,653,Germany,Male,58,1,70426.14,1,0,0,181760.8,0
15642113,Customer_7511,559,Spain,Male,66,9,0.0,1,0,1,16310.95,0
15642114,Customer_7512,640,Spain,Female,40,7,0.0,2,1,0,250000.0,0
